regimen_detail_id,regimen_id,vaccine_id,from_age,to_age,age_unit_code,age_unit,from_age_number,to_age_number,schedule_type,required_injections,max_injections,unit,regimen_detail_note,dosage,nearest_injection_distance,max_distance,min_distance,is_pregnant_regimen,is_required,note,created_at,modified_at,etl_date,etl_by,record_checksum,primary_checksum
4d087d37-0bd2-4200-8cdd-f9af51f41738,e843c229-df68-4bae-8167-0327293030cd,d1b8a266-e964-4ff2-8b49-c28bb56edf9d,,,1,Week,0,52143,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,4,4,4,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,61cf946776e4b6996c559425ab522ebc,0744cedb56e35630b7ebba4041fda6f8
4d10727c-0524-4b3f-a4c3-6a0ab9fe2133,9d8bd895-9c87-4d78-baa9-bb54123d5fdc,f5d7aebf-4c9a-4761-91ef-60cbdcd35638,6 tháng tu?i,9 tu?i,2,Month,6,108,T? 6 tháng - d??i 9 tu?i,2,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3a230bba5045fa1e37eda2151a806afe,b95bbcf9530d8850f5b6c4f31dd100a5
4d763d49-52c6-42a8-b168-7bce9fae6f49,395f83dc-f7d6-4c34-a4f4-583236a90b1c,543e9685-b1fd-4efd-a670-38a788feabdb,12 tháng tu?i,<7 tu?i,2,Month,12,84,Ch?a tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,1c93ed64cd48f03c49017a2ab22d1025,4c66b2597cefcb2ade618284648704b6
4de31453-650e-4a43-ae9b-c7793dfd5271,f175f396-0820-4839-9b7f-269eb007ddbd,f0c13949-a5c2-42d0-8c12-8bbd1905cfbf,>= 09 tháng,< 12 tháng,2,Month,9,12,T? 09 tháng ??n d??i 12 tháng tu?i - ??c bi?t,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,1/13/2026,1/13/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,00aba7d4c78324cb8852c7fb3e043891,b3c012c21b3adf20c9456a5951e77b93
4e6eced0-9f3c-4ef1-adea-44943467c639,db40503e-8e12-4fbc-93f6-9f44ba1fa850,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm b?p 0.5ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,,0.5,3,3,3,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b71b8e71dc70703817efebeaaab2d9b8,ed2ad3f140513b4b469ee8b78bd501a5
4ee31219-2754-410b-a14f-eb7c1d45009e,6564de70-733c-4fb4-a5de-447d19e4d8e0,dfbb61f5-306a-4a02-bba0-ca3cc234e048,18 tu?i,< 61 tu?i,3,Age,18,61,T? 18 - d??i 61 tu?i,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,6/26/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f974db100746058c4300e5d68b7f745f,73a7e5cd1b4ed0e57352e2f77f2fda3a
4f266ec1-d89b-4f2b-89a9-d65610c9c91b,865cebff-2107-4efc-a8b0-dfee4abe27af,1a64982d-cfe5-41f4-ac44-3f71eb9b4a98,1 tu?i,3 tu?i,2,Month,12,36,T? 1 - 3 tu?i,3,3,ml,None,0.5,NaN,360,358,FALSE,FALSE,None,9/19/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4231a7f23a219634aa9e2b941e7207e0,cf68d80f0f3afea80b844c017fed3f03
4f9865f1-930f-436e-a9ea-98caa67eaa9a,bf4f4641-890e-44e7-9fae-8dd0cf13ab7e,678391be-ff09-4b83-8ead-f1a4e3d1562d,> 10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Suy gi?m mi?n d?ch,4,NaN,ml,None,2,NaN,120,118,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e1aaf6ad42a98e453ffac9554639ad4b,686a69a90adba208666105ace043c3d4
500520f1-1b9b-4d4a-ab41-ea22aff3607f,865cebff-2107-4efc-a8b0-dfee4abe27af,1a64982d-cfe5-41f4-ac44-3f71eb9b4a98,1 tu?i,3 tu?i,2,Month,12,36,T? 1 - 3 tu?i,3,3,ml,ngày,0.5,30,30,28,FALSE,TRUE,None,9/19/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a4b93e56a4c760f166fc83ed32783611,afcff09fec15565f653874400cc575a0
501488c4-65e4-442d-b0f8-9cae980c003f,54be4552-7a2b-43c8-ae45-bdd1b57909eb,aba69b70-86f7-4fa4-aa3f-c7fbe5f7891e,,16 tu?i,3,Age,0,16,T? d??i 16 tu?i tr? xu?ng - Nguy c? cao,4,NaN,ml,,0.5,NaN,300,298,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,04f6e344f8866f319faf53431dcb06e7,ad12b982347741bc00e889e676470861
50149a4e-bd59-48d0-bf49-a4a59af928b3,ab72f1cf-51ec-4358-bcb6-0304a5069172,f7b6a56f-eb21-45e8-af79-ace66797ded2,7 tháng tu?i,< 1 tu?i,2,Month,7,12,T? 7 tháng - d??i 1 tu?i,3,3,ml,,0.5,30,30,28,FALSE,TRUE,None,4/15/2025,4/15/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0187729d1a623335d1c24e69636a9d9a,c66203822fbee81e285b2efbf92e2a74
50dad062-c47e-467c-9f76-16e80238848d,1c34b556-8395-4479-9a1e-c09c416f7c9d,c831fd22-a28b-4976-a61c-d2d646d948ab,36 tháng tu?i,,3,Age,3,1000,Trên 3 tu?i,3,NaN,ml,None,1,14,14,14,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4676a922ad225524e7e6850058a70072,7b2c5fa3f20b33558c4316144e321f8d
50fe7082-f72d-443d-9b8b-0a4a0f563783,a636326d-7767-4f0a-b9d6-329fe858812d,44ecaacc-61dc-4196-a877-33a964339610,6 tu?n tu?i,32 tu?n tu?i,1,Week,6,32,T? 6 tu?n - 32 tu?n tu?i,3,3,ml,None,2,30,30,28,FALSE,TRUE,None,8/17/2023,2/21/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,04763cf58d023357219bd197953afa60,3b50a46bfb952c6e5d1cbdb989b093ee
5147be51-4dcf-4696-b1c0-3d6d6a25249e,d0f44912-8a19-47ab-8200-4258d97e7e8c,0eabd09e-baae-46f5-93e8-a8894d3e2bfb,,< 20,3,Age,0,1000,T? d??i 20 tu?i tr? xu?ng - Nhanh,4,NaN,ml,,0.5,7,7,7,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e4bc7c6a8ef5748a01a9e13698badef9,6c818d212dd6ec51db095c3e978e1fbe
517e626a-ed04-4a98-b775-f175a7603bd0,0faa12fb-9688-40de-9f07-8e75604a82f3,d2eee2d8-8568-4a60-b1c2-0c3ffef6bbcd,>= 0 Tu?i,,1,Week,0,52143,T? 0 tu?i tr? lên,10,10,ml,,0.5,0,0,0,FALSE,TRUE,None,10/28/2024,10/28/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bf55d31b3da318fde491bc45d6d7b188,7ce9bcdec517faaa2aab698d4ed7b5e6
51803ef5-bdb5-40e1-a16f-da7a8f95246a,689f83cc-e4c2-4f3a-b08c-6693e0594f7c,d2185439-42f0-4734-be8c-4e0c122bc48a,7 tu?i,< 10 tu?i,3,Age,7,10,T? 7 - d??i 10 tu?i - ch?a tiêm,3,NaN,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,54782af4148dfbf8f22ced16a32cd07e,a045e330c348b74c9467f83ed106d5fe
52e81b70-d791-4182-97d3-e3d8571128c8,e843c229-df68-4bae-8167-0327293030cd,d1b8a266-e964-4ff2-8b49-c28bb56edf9d,,,1,Week,0,52143,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,21,21,21,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,50868a6ab966fdb7d22b95537c9a5ae1,422f971e885908fba457ecfea79ab8bd
5310a664-03ea-45fc-a015-f1c87011eff6,5d40572e-01f9-4609-a041-3c24fe746047,785de656-bc75-4376-a9be-84e004012630,>= 02 tháng,02 tu?i,1,Week,8,105,T? tròn 02 tháng tu?i - tròn 02 tu?i,4,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,8ad3c9411aeaaaf128a6367e44dd0431,52a4bef18bfa04ff1181b38b07fd7885
542c5290-c863-4388-94f4-c82b9f182b26,68a560af-b37c-441f-94dc-40fdd4793f35,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm b?p 0.5ml - Tiêm d? phòng,3,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2b3111ba7b819aa887409ee58b6a407a,ea2f35ad255f2ccc6c48169b88cfec4c
54317acd-e148-4de5-bea3-9c4e1eae4260,60037e3c-7a9b-45e6-970d-d82f5ae26e3a,f389375a-9c42-4eae-9c89-17929d656630,9 tu?i,< 14 tu?i,3,Age,9,14,Tiêm d? P? n?i khác - T? 9 - d??i 14 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,2/27/2025,2/27/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a91c6752009458c6faaf8c6b970a16ae,136eafe4856fb311ed339b7914deb54b
558cdbac-be87-43cb-9aca-10be7e5456a7,dd06f3cc-ec1d-41c5-bb7b-484a9bf091db,b046a06e-cfc1-4327-9bfe-8efd07372dbd,12 tháng tu?i,< 24 tháng tu?i,2,Month,12,24,T? 12 tháng - d??i 24 tháng,3,3,ml,,0.5,0,0,0,FALSE,TRUE,None,6/1/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,5f00689693a2cc2dd50be16b21c2917f,1a6603c4a856771e5a94c681d39ef36e
55eaa9f0-ea82-4a0a-a151-b9b2ed238910,f3a62982-e429-48a7-88e6-01447b8cf8ee,1bd6264a-cef7-4a86-a70e-98df51204905,2 tháng tu?i,< 12 tháng tu?i,1,Week,8,52,T? 2 tháng - d??i 1 tu?i,3,3,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,64a4e41992248de253c5eca1bd3e52e1,49ba391d82624c3ee05d00725a8b3cfe
567ad138-1815-4d54-8e61-0a2b87f4906d,95764cf5-3bd7-4d08-9bbc-de9fd00e4e57,71a95198-8198-450f-8b1b-c6e87e1528c4,1 tu?i,< 16tu?i,2,Month,12,192,T? 1 - d??i 16 tu?i,2,2,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,1bd651dbe93a90d02e51c8a0d344a383,e765768c8abc993dc857470757a4ca9d
577d0b11-66ae-4f77-9a1e-0f7ff225dcff,385b5ed0-340e-44ba-8479-548e3a777371,f812def4-8e9f-404e-9ecc-8509113ad10d,7 tu?i,< 14 tu?i,3,Age,7,14,T? 7 tu?i - d??i 14 tu?i ch?a tiêm BH-HG-UV,3,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0c489d83a864e3ef5b18675b7f33af76,c778bdb350f118529a02ae1fc49824f1
58d7fec5-bbe0-4b88-b907-9d4bd2865e5d,689f83cc-e4c2-4f3a-b08c-6693e0594f7c,d2185439-42f0-4734-be8c-4e0c122bc48a,7 tu?i,< 10 tu?i,3,Age,7,10,T? 7 - d??i 10 tu?i - ch?a tiêm,3,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,1cfe0b99e7a9a0a20bfa7a0e043a117b,9f9ef35dc3006d79ccea82f52cd118cb
594d861c-6c99-44d1-be98-2931ad8601bb,95764cf5-3bd7-4d08-9bbc-de9fd00e4e57,71a95198-8198-450f-8b1b-c6e87e1528c4,1 tu?i,< 16tu?i,2,Month,12,192,T? 1 - d??i 16 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,7ce78cb0df2c259bbc73ea0f1c2fb8a7,6897127fa50c9f531366fc6abc6aee6c
595bc425-84e9-4b30-8322-bb21cfae2204,9099b391-da4e-437a-bf3c-39718795e179,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,14,14,14,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f8e8be78ee0b392a4e54b47034a74962,89ebc63fc091ce3a0acfa17b575d17d0
597781e9-cbe9-42f8-8f51-ea1a0292d202,ae7e3c5b-6e72-4ead-b8e9-129a2e16a789,ff3f0add-f3d1-47f7-beb8-e01b82b5ef54,13 tu?i,,3,Age,13,1000,T? 13 tu?i,2,2,ml,TRÊN 13 TU?I,0.5,30,30,28,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9fce979bbe4209022b7da307cdce9f49,8b2b1b4f164b54d6cf1e5ebcfa7cfaa1
5b2604fe-9c01-4507-a466-4d0549fe7335,30e6039a-2994-4949-95a6-05b5764789fb,e428b854-cd7e-40da-b10f-58ed7ab66a67,7 tu?i,,3,Age,7,1000,T? 7 tu?i - ch?a tiêm BH-UV,3,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,10/16/2024,10/16/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d5d0e7069700461d134d53530ed6ab4f,1cb42a94e64b1e665ba5983978c2e476
5b314671-6f21-4a31-8cf4-0571daa8c2fa,e09ece89-dabe-4fc4-aa96-311c98b856f8,d2185439-42f0-4734-be8c-4e0c122bc48a,4 tu?i,None,3,Age,4,1000,T? 4 tu?i tr? lên - ch?a tiêm BH-HG-UV,4,NaN,ml,None,0.5,30,30,28,FALSE,FALSE,None,8/17/2023,8/29/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,87e22a1922a372f091ef04bf8559e2a1,1bdeb3a0ebb39e67a26780942afea7df
5d168798-fd33-4be8-ba53-22ac1cdc1ed5,77e45e30-3af2-485c-96b7-dd86b68ab0dd,dfbb61f5-306a-4a02-bba0-ca3cc234e048,9 tu?i,,3,Age,9,1000,T? 9 tu?i tr? lên,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,6/17/2025,6/17/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,81a0a3a3457f8787568ed0d27ce89bec,5a6617bb00f0af4df273b4443b731a27
5e08deb2-50e2-4175-8412-a1754990a6da,74acec5c-7592-4774-b0b4-da39de3f4f98,9ee1bcc6-bfac-4154-b74c-8347b88cba3c,12 tháng tu?i,< 7 tu?i,2,Month,12,84,?ã tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,None,0.5,NaN,1080,1078,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a68bf3aae6c278c679dde50c27290aee,8cfc11ace7cf8d44f7e01d3aeb24b9de
5e3b9f85-e1ec-4825-aefa-a3f968991965,f175f396-0820-4839-9b7f-269eb007ddbd,f0c13949-a5c2-42d0-8c12-8bbd1905cfbf,>= 09 tháng,< 12 tháng,2,Month,9,12,T? 09 tháng ??n d??i 12 tháng tu?i - ??c bi?t,2,2,ml,None,0.5,NaN,90,88,FALSE,TRUE,None,1/13/2026,1/13/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,5c3ce6f79761a7cacf6809bf16c604d1,e2c3be61d03e9312837cb7142ae7feba
5e5c1fc7-0583-44ca-aa6d-e632860af954,2c9aa955-a4db-4a34-8b9b-995367b27c65,437ed761-7a82-462e-a8ce-7e1fd15032bd,6 tu?n tu?i,< 6 tháng tu?i,1,Week,6,26,T? 6 tu?n - d??i 6 tháng tu?i,2,2,ml,None,2,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a2c1d0b4d158dc94556571f583f61714,917cced817f1f1671ce6a2fc4f70297b
5e6e98e8-d8af-4fd9-8bd6-390c8a5a603d,5323a3d9-fb0e-41df-b620-de9e3384f553,9fc2c76a-531a-458f-9703-3fd9c5f8a15f,6 tháng tu?i,9 tu?i,2,Month,6,108,T? 6 tháng - d??i 9 tu?i,2,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,177d829564bc7cbe9dcc70b81d5fb429,6d1e15e99b8ad981a54797486d5a6443
5e7bca02-502f-48b0-830a-f9305b03b4ad,8008cd18-ee15-4847-9ccc-7dedd3b698ef,65bd51b4-34e3-47fc-87a4-7651ee3ba317,>= 02 tháng,,1,Week,8,52143,T? tròn 02 tháng tu?i tr? lên,3,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,aaa270cb409dd4e4bd91f3cc29252a1f,aa026c47fbe400504971e9cd5ab5941f
5e9f3148-d790-48fe-b419-e4af908fe217,431c994c-3821-498e-8201-c6e91d8b5647,14db8357-1a27-42f9-8b60-c5b6ccd7e78b,6 tháng,< 9 tháng,2,Month,6,9,Ch?ng d?ch t? 06 tháng - d??i 09 tháng tu?i,1,1,ml,None,0.5,0,0,0,FALSE,TRUE,None,2/11/2025,2/11/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b45d14b53d25ad1588cd58a0404dfd75,cb206a35c33f9be1224cc58958e637d7
5eab2dcd-b843-4f01-9462-fa0179a8feac,e1d5797c-ca19-4a1a-964e-d1149e2a463c,6f904daa-8647-406b-9470-b1faf043c2d1,13 tu?i,,3,Age,13,1000,T? 13 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4f0d29a361910caa2276a5586b4d0193,43b9540ee9b9ecb456460cbe0e587dd5
5ecc02c1-165f-4ee1-96cb-e43ecd15352c,92026a83-14e0-48f3-ae02-fc11e1cb3814,c85f8ba6-bb27-4deb-a834-1c4466d83113,9 tu?i,,3,Age,9,1000,T? 9 tu?i,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,21fff30ea64f48baa5e24e9b0e2a3cbf,6d92f5d067b7f4bf9616b7113a36d693
5ef777be-7bc4-4ef0-b24a-707a8f9593eb,dbf2485f-2d1c-4b50-85d0-92fcc21664b1,c07b5616-0b15-457e-b33d-2d39098fd81e,None,<=10 tu?i,1,Week,0,522,Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f73c86406b2a6ff6e06af191cc5f4f39,7ab4f54314a3dba8c204cd9353c71135
5f107fcf-7211-4f58-a3ab-6fe564b191ec,fabc4317-e358-40b8-a01e-1841ed7eff59,f389375a-9c42-4eae-9c89-17929d656630,14 tu?i,< 46 tu?i,3,Age,14,46,Tiêm d? P? n?i khác - T? 14 - d??i 46 tu?i.,3,3,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,8/17/2023,3/6/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0b81f9c099567de77933bf7b435e1fe6,16b4299392ff547851f438480732c911
5f6e7d88-5555-4c62-b3fc-4c963faa0123,49685eb6-dfac-43f0-b1e8-165e8e47a757,ec3173d3-d38a-48ae-9b2d-297878b5cae0,7 tháng tu?i,< 1 tu?i,2,Month,7,12,T? 7 tháng - d??i 1 tu?i,3,3,ml,,0.5,NaN,120,118,FALSE,TRUE,None,11/8/2025,11/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,c72802982c61b7c9ae3c8b102be71551,ce23e1098b2814579c804d1a92552729
5fa82d41-21f4-4491-b300-707a11af3c7f,21351005-04d7-4f57-880b-aef74b4047df,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a7ce26da327026567b90aa961bfbac7e,01283c6215ee97b2c1d55e3db7536a02
60ceb66d-460e-4bcf-9305-9d8788b9d984,60d63510-dd5f-410c-ae7b-6956711a4b86,6c6438c6-d253-47ae-ab0b-f0bcca3ad323,>= 6 tu?n,2 tu?i,1,Week,6,105,T? 6 tu?n - tròn 2 tu?i,4,4,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3c11fb10c9fcf330d773e3a5c8ae4ab7,9e44582d5ae702cada7e17083049b4e3
61a7a423-1f6f-426f-80ec-71d4caf30c89,54be4552-7a2b-43c8-ae45-bdd1b57909eb,aba69b70-86f7-4fa4-aa3f-c7fbe5f7891e,,16 tu?i,3,Age,0,16,T? d??i 16 tu?i tr? xu?ng - Nguy c? cao,4,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d2f9a2ac1a7ebaabea48f599c9876039,517502afc9cf320954aff2ac6a581726
61d69fc0-b609-46d8-9388-ca7f8a460449,db38373f-e759-4806-af32-64bd195acf33,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm b?p 0.5ml - Tiêm d? phòng,3,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,646f7c0b86f675ac7a4403ca129d308b,79d30f4a204fda7343f77a1e399435ee
63913021-2b34-4bd2-98c4-f0de0a04a1c0,2eb5d2e2-c848-452a-b2b2-d59f740489d5,f7b6a56f-eb21-45e8-af79-ace66797ded2,>= 6 tu?n,< 7 tháng,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i P? 2+1,3,3,ml,None,0.5,NaN,240,238,FALSE,TRUE,None,2/6/2026,2/6/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b9283d6ce00b4870d48edea8715cb87a,2a016686c2396d6a1b2fcf2e7248d704
63f44944-1a19-44ff-b8e4-7813418b1b0c,32db77e9-fe93-4c9d-a0af-cf0a66426f35,f44a0269-f87c-4ea8-ba37-be5e01fc012e,>= 20 tu?i,,3,Age,20,1000,T? tròn 20 tu?i tr? lên - Nguy c? cao,4,NaN,ml,,1,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,04ce9fd106f2f43d1c9c71a162245b7b,e49a6d7f64dd7b1eabe9aa90c8cd6416
64b949bb-0dc8-4a04-b202-cdbb8be01af1,6fbc57b5-4402-4b2a-be2a-b70ff70259e4,994195b8-647a-4107-a282-bc4f20aebb67,7 tu?i,10 tu?i,3,Age,7,10,T? 7 tu?i - 10 tu?i,2,2,ml,None,0.5,30,30,28,FALSE,TRUE,None,7/5/2024,7/5/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,59b40f384f0f9ad4c1f3bf2851d40de5,b9b8be48b923fda90215b3200464e0ed
658348e6-c187-4768-be98-7edc7ea25d12,9b05e9ee-180e-44e9-8117-20f529dc05f4,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,21,21,21,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,141298ca73dfe5ea6425d7388c93fb51,2d20440c34813e041a291f41f4037775
65ba0a6c-5ebc-46c3-9670-72717621143e,a636326d-7767-4f0a-b9d6-329fe858812d,44ecaacc-61dc-4196-a877-33a964339610,6 tu?n tu?i,32 tu?n tu?i,1,Week,6,32,T? 6 tu?n - 32 tu?n tu?i,3,3,ml,None,2,30,30,28,FALSE,TRUE,None,8/17/2023,2/21/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,389910090777355cbb2b90126b34c768,3a678242b6322b92ee11625feaf6e891
663f802c-2d2d-457e-947c-e00329881570,77667d21-27ea-4d5f-aff5-7363cdb3074e,e1206ca5-58ba-4e04-b27a-47a80db573ef,>=4 tu?i,,3,Age,4,1000,T? 4 tu?i tr? lên,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/24/2024,5/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bb5ec13d35c69b271a8025d94086cba1,31b6323eb2eff221764f6fa73cfa3221
6640abb3-1c7c-4970-a96a-703aeb9c44f4,454738ab-941f-4611-816f-709a151e6f4a,f9ddf651-e433-4e7c-8786-745cf4307d32,6 tu?n,24 tháng tu?i,1,Week,6,105,T? 6 tu?n - tròn 2 tu?i,4,4,ml,None,0.5,NaN,360,358,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,967311697281abe0270e44655667e58c,1b9b314e8c77016a8753f9a5004c2ff0
6643da41-6c84-4028-a8fd-e19233c41de0,e09ece89-dabe-4fc4-aa96-311c98b856f8,d2185439-42f0-4734-be8c-4e0c122bc48a,4 tu?i,None,3,Age,4,1000,T? 4 tu?i tr? lên - ch?a tiêm BH-HG-UV,4,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,8/29/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6fb39137b588c9f0b1bd2ba5732e4439,38b60f3327cadcac8ddf43ba011a89e3
